unit,period,outcome,first_treat,dose,true_att
342,4,5.798748094206861,3,1.1820440035724677,3.3640880071449355
342,5,7.594363229963056,3,1.1820440035724677,3.3640880071449355
342,6,5.602971035140019,3,1.1820440035724677,3.3640880071449355
342,7,8.224059912954063,3,1.1820440035724677,3.3640880071449355
342,8,7.7409574057695245,3,1.1820440035724677,3.3640880071449355
343,1,0.8051588298985785,3,1.8516565327261851,0.0
343,2,0.12611541669805137,3,1.8516565327261851,0.0
343,3,6.831412977652874,3,1.8516565327261851,4.70331306545237
343,4,6.926492263865075,3,1.8516565327261851,4.70331306545237
343,5,8.807530757079014,3,1.8516565327261851,4.70331306545237
343,6,7.913899374299307,3,1.8516565327261851,4.70331306545237
343,7,7.638522035236219,3,1.8516565327261851,4.70331306545237
343,8,8.660278984370402,3,1.8516565327261851,4.70331306545237
344,1,-2.368883313072036,3,1.7477738712128685,0.0
344,2,-0.11850966134986446,3,1.7477738712128685,0.0
344,3,5.060751072685705,3,1.7477738712128685,4.495547742425737
344,4,7.440096863063251,3,1.7477738712128685,4.495547742425737
344,5,4.849064835766028,3,1.7477738712128685,4.495547742425737
344,6,5.70310625269525,3,1.7477738712128685,4.495547742425737
344,7,5.895142301932217,3,1.7477738712128685,4.495547742425737
344,8,7.183014527501657,3,1.7477738712128685,4.495547742425737
345,1,-0.8367215026715263,3,1.8392250204587852,0.0
345,2,-0.7717868815796508,3,1.8392250204587852,0.0
345,3,5.546363920639463,3,1.8392250204587852,4.67845004091757
345,4,4.343058500011653,3,1.8392250204587852,4.67845004091757
345,5,6.446212051657143,3,1.8392250204587852,4.67845004091757
345,6,6.4985358574075125,3,1.8392250204587852,4.67845004091757
345,7,6.448008083867484,3,1.8392250204587852,4.67845004091757
345,8,6.645101363009285,3,1.8392250204587852,4.67845004091757
346,1,1.8513426049253245,3,2.549033809089931,0.0
346,2,-0.8923338045481243,3,2.549033809089931,0.0
346,3,6.820675641342232,3,2.549033809089931,6.098067618179862
346,4,6.272523394131685,3,2.549033809089931,6.098067618179862
346,5,9.308363212995124,3,2.549033809089931,6.098067618179862
346,6,8.90956879317302,3,2.549033809089931,6.098067618179862
346,7,7.844392585532674,3,2.549033809089931,6.098067618179862
346,8,9.535337457805046,3,2.549033809089931,6.098067618179862
347,1,1.8428846478604755,3,1.8437430551255656,0.0
347,2,1.5685641646091817,3,1.8437430551255656,0.0
347,3,8.030839254063224,3,1.8437430551255656,4.687486110251131
347,4,8.161980427939461,3,1.8437430551255656,4.687486110251131
347,5,8.488373750721003,3,1.8437430551255656,4.687486110251131
347,6,8.730755325592721,3,1.8437430551255656,4.687486110251131
347,7,9.703729529434703,3,1.8437430551255656,4.687486110251131
347,8,10.00206269832751,3,1.8437430551255656,4.687486110251131
348,1,-1.3521570017777784,3,2.315109025171987,0.0
348,2,-1.5522662507903593,3,2.315109025171987,0.0
348,3,6.91273395630367,3,2.315109025171987,5.630218050343974
348,4,4.668547772192631,3,2.315109025171987,5.630218050343974
348,5,6.646603934420923,3,2.315109025171987,5.630218050343974
348,6,6.398726973239745,3,2.315109025171987,5.630218050343974
348,7,8.978514984990477,3,2.315109025171987,5.630218050343974
348,8,6.815485178317337,3,2.315109025171987,5.630218050343974
349,1,0.6397612354794078,3,1.7053826858756294,0.0
349,2,0.9052064339779146,3,1.7053826858756294,0.0
349,3,7.109254919941609,3,1.7053826858756294,4.410765371751259
349,4,5.912739209422357,3,1.7053826858756294,4.410765371751259
349,5,7.307261374233232,3,1.7053826858756294,4.410765371751259
349,6,6.133424046136714,3,1.7053826858756294,4.410765371751259
349,7,9.02621122311909,3,1.7053826858756294,4.410765371751259
349,8,8.785575010234737,3,1.7053826858756294,4.410765371751259
350,1,-3.4715678016886384,3,1.9051480066591553,0.0
350,2,-0.39790165478272654,3,1.9051480066591553,0.0
350,3,2.5191180571765868,3,1.9051480066591553,4.810296013318311
350,4,5.1237286455897415,3,1.9051480066591553,4.810296013318311
350,5,4.125744131573722,3,1.9051480066591553,4.810296013318311
350,6,6.928356333456952,3,1.9051480066591553,4.810296013318311
350,7,6.576335494487672,3,1.9051480066591553,4.810296013318311
350,8,5.3187370846874975,3,1.9051480066591553,4.810296013318311
351,1,-0.8252197210880042,3,2.2606313053328417,0.0
351,2,1.197388036346612,3,2.2606313053328417,0.0
351,3,6.350747311077819,3,2.2606313053328417,5.5212626106656835
351,4,6.94378293476662,3,2.2606313053328417,5.5212626106656835
351,5,8.885364303560083,3,2.2606313053328417,5.5212626106656835
351,6,7.364436568418029,3,2.2606313053328417,5.5212626106656835
351,7,8.70441921396344,3,2.2606313053328417,5.5212626106656835
351,8,10.067753235440291,3,2.2606313053328417,5.5212626106656835
352,1,1.5284129975336176,3,0.7956643046410439,0.0
352,2,1.0596828416273447,3,0.7956643046410439,0.0
352,3,4.021718237577447,3,0.7956643046410439,2.5913286092820877
352,4,3.0718086559091735,3,0.7956643046410439,2.5913286092820877
352,5,4.25437912576491,3,0.7956643046410439,2.5913286092820877
352,6,6.128983345004839,3,0.7956643046410439,2.5913286092820877
352,7,6.172741929487868,3,0.7956643046410439,2.5913286092820877
352,8,6.885551196996331,3,0.7956643046410439,2.5913286092820877
353,1,6.429513899751894,3,1.4051785714420704,0.0
353,2,4.7029371810555585,3,1.4051785714420704,0.0
353,3,9.964437130769324,3,1.4051785714420704,3.8103571428841407
353,4,10.889328396413191,3,1.4051785714420704,3.8103571428841407
353,5,10.496457495427457,3,1.4051785714420704,3.8103571428841407
353,6,13.132094546929391,3,1.4051785714420704,3.8103571428841407
353,7,13.10920423461512,3,1.4051785714420704,3.8103571428841407
353,8,12.99075076009073,3,1.4051785714420704,3.8103571428841407
354,1,-0.4603995317121483,3,1.3031881338288518,0.0
354,2,-3.253526590650877,3,1.3031881338288518,0.0
354,3,2.344018675511287,3,1.3031881338288518,3.6063762676577036
354,4,3.21808192555103,3,1.3031881338288518,3.6063762676577036
354,5,2.4371899098230467,3,1.3031881338288518,3.6063762676577036
354,6,4.152459498434697,3,1.3031881338288518,3.6063762676577036
354,7,3.2451624628290907,3,1.3031881338288518,3.6063762676577036
354,8,5.542302274891222,3,1.3031881338288518,3.6063762676577036
355,1,4.501863901109173,3,1.1978892813863127,0.0
355,2,4.216362534108595,3,1.1978892813863127,0.0
355,3,5.987009880687946,3,1.1978892813863127,3.3957785627726254
355,4,7.373014174586858,3,1.1978892813863127,3.3957785627726254
355,5,9.404517698966053,3,1.1978892813863127,3.3957785627726254
355,6,9.36100633926526,3,1.1978892813863127,3.3957785627726254
355,7,7.1458050780604045,3,1.1978892813863127,3.3957785627726254
355,8,11.582638079621132,3,1.1978892813863127,3.3957785627726254
356,1,0.9363413342283924,3,1.4368150230019505,0.0
356,2,0.48061016397451506,3,1.4368150230019505,0.0
356,3,6.668270471545125,3,1.4368150230019505,3.873630046003901
356,4,5.495774861071562,3,1.4368150230019505,3.873630046003901
356,5,5.9848627563742465,3,1.4368150230019505,3.873630046003901
356,6,7.531667524992497,3,1.4368150230019505,3.873630046003901
356,7,9.454353333220755,3,1.4368150230019505,3.873630046003901
356,8,9.796902051951347,3,1.4368150230019505,3.873630046003901
357,1,1.682055334936033,3,3.4815258335804034,0.0
357,2,2.2847294948822463,3,3.4815258335804034,0.0
357,3,11.07689443527756,3,3.4815258335804034,7.963051667160807
357,4,9.528411827823383,3,3.4815258335804034,7.963051667160807
357,5,11.929543840344715,3,3.4815258335804034,7.963051667160807
357,6,11.051322035049205,3,3.4815258335804034,7.963051667160807
357,7,12.603873569989315,3,3.4815258335804034,7.963051667160807
357,8,12.557927875585396,3,3.4815258335804034,7.963051667160807
358,1,1.2379041538906232,3,1.069385775599776,0.0
358,2,1.354799291782869,3,1.069385775599776,0.0
358,3,1.8024371071546612,3,1.069385775599776,3.138771551199552
358,4,5.554359089681142,3,1.069385775599776,3.138771551199552
358,5,6.517620330275224,3,1.069385775599776,3.138771551199552
358,6,6.821395726314415,3,1.069385775599776,3.138771551199552
358,7,6.772881431767382,3,1.069385775599776,3.138771551199552
358,8,9.017629069906366,3,1.069385775599776,3.138771551199552
359,1,1.7008267655121272,3,2.6755077550189386,0.0
359,2,2.3271269365835723,3,2.6755077550189386,0.0
359,3,9.784961040478912,3,2.6755077550189386,6.351015510037877
359,4,9.603062146124941,3,2.6755077550189386,6.351015510037877
359,5,8.84245139301414,3,2.6755077550189386,6.351015510037877
359,6,7.802131732648721,3,2.6755077550189386,6.351015510037877
359,7,10.263348244410262,3,2.6755077550189386,6.351015510037877
359,8,12.00141467230946,3,2.6755077550189386,6.351015510037877
360,1,-0.1604665401418413,3,0.7107497460086468,0.0
360,2,1.493808163557694,3,0.7107497460086468,0.0
360,3,3.7628574592135307,3,0.7107497460086468,2.4214994920172934
360,4,5.402195353555443,3,0.7107497460086468,2.4214994920172934
360,5,4.318912576172597,3,0.7107497460086468,2.4214994920172934
360,6,5.581744109860946,3,0.7107497460086468,2.4214994920172934
360,7,6.120014347828617,3,0.7107497460086468,2.4214994920172934
360,8,7.6157311559244505,3,0.7107497460086468,2.4214994920172934
361,1,1.7014630565806386,3,1.394530061451334,0.0
361,2,3.449692088361759,3,1.394530061451334,0.0
361,3,9.045676591206089,3,1.394530061451334,3.789060122902668
361,4,10.243056965596233,3,1.394530061451334,3.789060122902668
361,5,9.437231998459666,3,1.394530061451334,3.789060122902668
361,6,9.404456321396099,3,1.394530061451334,3.789060122902668
361,7,10.95427885449203,3,1.394530061451334,3.789060122902668
361,8,11.565863161049268,3,1.394530061451334,3.789060122902668
362,1,-0.7726039671167519,3,1.7884986636969116,0.0
362,2,0.4173650237281014,3,1.7884986636969116,0.0
362,3,6.344582301356347,3,1.7884986636969116,4.576997327393823
362,4,7.5545140322188296,3,1.7884986636969116,4.576997327393823
362,5,6.90665999817967,3,1.7884986636969116,4.576997327393823
362,6,6.708193935609971,3,1.7884986636969116,4.576997327393823
362,7,7.109979862906469,3,1.7884986636969116,4.576997327393823
362,8,8.221451596138001,3,1.7884986636969116,4.576997327393823
363,1,2.6487963018790452,3,2.2102622323880987,0.0
363,2,3.4541096433808836,3,2.2102622323880987,0.0
363,3,8.127117344603818,3,2.2102622323880987,5.420524464776197
363,4,10.982050805625851,3,2.2102622323880987,5.420524464776197
363,5,9.044808881986015,3,2.2102622323880987,5.420524464776197
363,6,10.25288184868168,3,2.2102622323880987,5.420524464776197
363,7,11.282586869986506,3,2.2102622323880987,5.420524464776197
363,8,13.675980489023331,3,2.2102622323880987,5.420524464776197
364,1,-1.2114172252783733,3,2.3528168970203938,0.0
364,2,-0.9547500543864421,3,2.3528168970203938,0.0
364,3,5.366082636280948,3,2.3528168970203938,5.7056337940407875
364,4,8.075796721226055,3,2.3528168970203938,5.7056337940407875
364,5,4.10455256010872,3,2.3528168970203938,5.7056337940407875
364,6,6.414161541466155,3,2.3528168970203938,5.7056337940407875
364,7,10.648188262774294,3,2.3528168970203938,5.7056337940407875
364,8,9.007781627106379,3,2.3528168970203938,5.7056337940407875
365,1,-0.7264886421417939,3,2.451435123114196,0.0
365,2,0.8375783250226546,3,2.451435123114196,0.0
365,3,7.34982111949368,3,2.451435123114196,5.902870246228392
365,4,8.628491799331425,3,2.451435123114196,5.902870246228392
365,5,10.121868556248382,3,2.451435123114196,5.902870246228392
365,6,9.170918234705034,3,2.451435123114196,5.902870246228392
365,7,8.742578250412858,3,2.451435123114196,5.902870246228392
365,8,10.569450995524022,3,2.451435123114196,5.902870246228392
366,1,-2.3421778014432997,3,1.3849131967877812,0.0
366,2,-2.1772626005694677,3,1.3849131967877812,0.0
366,3,1.365992417038679,3,1.3849131967877812,3.7698263935755625
366,4,2.0607728944947232,3,1.3849131967877812,3.7698263935755625
366,5,3.229456132870852,3,1.3849131967877812,3.7698263935755625
366,6,3.448111521294253,3,1.3849131967877812,3.7698263935755625
366,7,5.439137816369842,3,1.3849131967877812,3.7698263935755625
366,8,4.426499463171089,3,1.3849131967877812,3.7698263935755625
367,1,-1.733618861329704,3,1.3084249736503264,0.0
367,2,0.8661356661055741,3,1.3084249736503264,0.0
367,3,5.555037740274273,3,1.3084249736503264,3.616849947300653
367,4,5.921447900123727,3,1.3084249736503264,3.616849947300653
367,5,8.546422067304878,3,1.3084249736503264,3.616849947300653
367,6,6.913354828706543,3,1.3084249736503264,3.616849947300653
367,7,8.907820851194892,3,1.3084249736503264,3.616849947300653
367,8,8.507914788314832,3,1.3084249736503264,3.616849947300653
368,1,3.347947188180469,3,2.531945401418385,0.0
368,2,3.0548716250050307,3,2.531945401418385,0.0
368,3,10.39536006510907,3,2.531945401418385,6.06389080283677
368,4,10.18904658979242,3,2.531945401418385,6.06389080283677
368,5,11.624167030944408,3,2.531945401418385,6.06389080283677
368,6,11.717893084066148,3,2.531945401418385,6.06389080283677
368,7,11.509514783498236,3,2.531945401418385,6.06389080283677
368,8,13.946037056390432,3,2.531945401418385,6.06389080283677
369,1,0.7721281203797172,3,1.498325030048079,0.0
369,2,0.3972249062160436,3,1.498325030048079,0.0
369,3,5.48743074748976,3,1.498325030048079,3.996650060096158
369,4,5.758115178952487,3,1.498325030048079,3.996650060096158
369,5,5.474346763191176,3,1.498325030048079,3.996650060096158
369,6,6.912433929475613,3,1.498325030048079,3.996650060096158
369,7,6.720925945647075,3,1.498325030048079,3.996650060096158
369,8,6.897003864834351,3,1.498325030048079,3.996650060096158
370,1,-1.516538727674344,3,0.8712353241250992,0.0
370,2,0.2476212490535502,3,0.8712353241250992,0.0
370,3,4.415669910426103,3,0.8712353241250992,2.7424706482501984
370,4,3.6540398974635195,3,0.8712353241250992,2.7424706482501984
370,5,7.369407943000349,3,0.8712353241250992,2.7424706482501984
370,6,6.234384904495112,3,0.8712353241250992,2.7424706482501984
370,7,7.153029383502857,3,0.8712353241250992,2.7424706482501984
370,8,7.143942262916138,3,0.8712353241250992,2.7424706482501984
371,1,0.12363104880271925,3,0.9355285577579577,0.0
371,2,-2.0162359096083957,3,0.9355285577579577,0.0
371,3,-0.41891419627855964,3,0.9355285577579577,2.8710571155159155
371,4,2.195697581027179,3,0.9355285577579577,2.8710571155159155
371,5,3.7000417649275996,3,0.9355285577579577,2.8710571155159155
371,6,3.7933401611280404,3,0.9355285577579577,2.8710571155159155
371,7,4.417295800347846,3,0.9355285577579577,2.8710571155159155
371,8,5.962733192049934,3,0.9355285577579577,2.8710571155159155
372,1,0.4234722673578834,3,1.041095846540485,0.0
372,2,1.3403276204864052,3,1.041095846540485,0.0
372,3,3.184043644123595,3,1.041095846540485,3.08219169308097
372,4,3.528212696760317,3,1.041095846540485,3.08219169308097
372,5,6.737720309000841,3,1.041095846540485,3.08219169308097
372,6,5.724507921123422,3,1.041095846540485,3.08219169308097
372,7,5.500377202530219,3,1.041095846540485,3.08219169308097
372,8,6.002211892429235,3,1.041095846540485,3.08219169308097
373,1,-3.334711641081313,3,2.1139967964020867,0.0
373,2,-2.894547540488897,3,2.1139967964020867,0.0
373,3,2.259257270757458,3,2.1139967964020867,5.227993592804173
373,4,2.5419846711406096,3,2.1139967964020867,5.227993592804173
373,5,4.347400695706699,3,2.1139967964020867,5.227993592804173
373,6,4.449479203040719,3,2.1139967964020867,5.227993592804173
373,7,6.6495643588044135,3,2.1139967964020867,5.227993592804173
373,8,6.335481726628035,3,2.1139967964020867,5.227993592804173
374,1,-1.0604382933596714,3,1.770413027147867,0.0
374,2,-1.5688763809921051,3,1.770413027147867,0.0
374,3,4.0940416650781035,3,1.770413027147867,4.540826054295734
374,4,5.07607118448952,3,1.770413027147867,4.540826054295734
374,5,5.931265820570755,3,1.770413027147867,4.540826054295734
374,6,5.621178254339714,3,1.770413027147867,4.540826054295734
374,7,7.294193860182289,3,1.770413027147867,4.540826054295734
374,8,6.723059389766022,3,1.770413027147867,4.540826054295734
375,1,1.7464192107359509,3,2.328542829876569,0.0
375,2,0.9637198836291205,3,2.328542829876569,0.0
375,3,5.798069385402767,3,2.328542829876569,5.657085659753138
375,4,8.37901673998993,3,2.328542829876569,5.657085659753138
375,5,9.335981815118034,3,2.328542829876569,5.657085659753138
375,6,9.686005083778978,3,2.328542829876569,5.657085659753138
375,7,10.03284441340885,3,2.328542829876569,5.657085659753138
375,8,9.762070786016421,3,2.328542829876569,5.657085659753138
376,1,2.3312801440372,3,1.331589946608422,0.0
376,2,4.189754664526573,3,1.331589946608422,0.0
376,3,8.22765370489791,3,1.331589946608422,3.663179893216844
376,4,7.74030719785581,3,1.331589946608422,3.663179893216844
376,5,9.910630477891694,3,1.331589946608422,3.663179893216844
376,6,8.418340774152036,3,1.331589946608422,3.663179893216844
376,7,9.217682909908596,3,1.331589946608422,3.663179893216844
376,8,11.9376315010413,3,1.331589946608422,3.663179893216844
377,1,6.987003660192919,3,1.7847348227966928,0.0
377,2,6.260412416567983,3,1.7847348227966928,0.0
377,3,11.975272077695942,3,1.7847348227966928,4.569469645593386
377,4,12.34268361257623,3,1.7847348227966928,4.569469645593386
377,5,9.942277503075013,3,1.7847348227966928,4.569469645593386
377,6,12.28141741857901,3,1.7847348227966928,4.569469645593386
377,7,13.637044750943112,3,1.7847348227966928,4.569469645593386
377,8,13.831279891493086,3,1.7847348227966928,4.569469645593386
378,1,-0.42606760531138077,3,2.2542001220825774,0.0
378,2,0.9563121428061185,3,2.2542001220825774,0.0
378,3,5.513694289369426,3,2.2542001220825774,5.508400244165155
378,4,5.277575277900489,3,2.2542001220825774,5.508400244165155
378,5,7.160081732534398,3,2.2542001220825774,5.508400244165155
378,6,7.00860674045555,3,2.2542001220825774,5.508400244165155
378,7,7.679166573201451,3,2.2542001220825774,5.508400244165155
378,8,8.043456354870274,3,2.2542001220825774,5.508400244165155
379,1,5.612438113301866,3,1.4124513347066177,0.0
379,2,1.6298960522929349,3,1.4124513347066177,0.0
379,3,7.807169079571469,3,1.4124513347066177,3.8249026694132353
379,4,8.691813957055723,3,1.4124513347066177,3.8249026694132353
379,5,8.414360490421336,3,1.4124513347066177,3.8249026694132353
379,6,10.5953288148324,3,1.4124513347066177,3.8249026694132353
379,7,11.008760661423755,3,1.4124513347066177,3.8249026694132353
379,8,10.647748364215575,3,1.4124513347066177,3.8249026694132353
380,1,0.7168312054596016,3,2.071737482589971,0.0
380,2,1.3755481265716487,3,2.071737482589971,0.0
380,3,7.026193272335426,3,2.071737482589971,5.143474965179942
380,4,7.5526068978574745,3,2.071737482589971,5.143474965179942
380,5,7.942980824466439,3,2.071737482589971,5.143474965179942
380,6,8.88342924057563,3,2.071737482589971,5.143474965179942
380,7,9.884191990811104,3,2.071737482589971,5.143474965179942
380,8,8.40071977838466,3,2.071737482589971,5.143474965179942
381,1,-0.8531591927259007,3,1.1841639870730238,0.0
381,2,-1.0510133229762753,3,1.1841639870730238,0.0
381,3,5.432230081010895,3,1.1841639870730238,3.3683279741460477
381,4,5.316155973843759,3,1.1841639870730238,3.3683279741460477
381,5,6.071100196586066,3,1.1841639870730238,3.3683279741460477
381,6,4.636334442289828,3,1.1841639870730238,3.3683279741460477
381,7,8.350780803533434,3,1.1841639870730238,3.3683279741460477
381,8,6.4569817725079375,3,1.1841639870730238,3.3683279741460477
382,1,1.5333947105635604,3,1.375026600455828,0.0
382,2,2.7195735641306764,3,1.375026600455828,0.0
382,3,5.128262348567889,3,1.375026600455828,3.750053200911656
382,4,6.0689177458512935,3,1.375026600455828,3.750053200911656
382,5,7.294413878964835,3,1.375026600455828,3.750053200911656
382,6,10.472715179828667,3,1.375026600455828,3.750053200911656
382,7,8.416366847215984,3,1.375026600455828,3.750053200911656
382,8,10.22160325499468,3,1.375026600455828,3.750053200911656
383,1,1.829506112551874,3,1.3622408845615475,0.0
383,2,1.491843003854437,3,1.3622408845615475,0.0
383,3,4.3591189648523345,3,1.3622408845615475,3.724481769123095
383,4,6.908068347301248,3,1.3622408845615475,3.724481769123095
383,5,4.850204394834966,3,1.3622408845615475,3.724481769123095
383,6,8.449189860160105,3,1.3622408845615475,3.724481769123095
383,7,7.548320044701269,3,1.3622408845615475,3.724481769123095
383,8,5.198091189184837,3,1.3622408845615475,3.724481769123095
384,1,0.3802853561925982,3,0.9067215992435972,0.0
384,2,1.8747392721473775,3,0.9067215992435972,0.0
384,3,4.297210776671864,3,0.9067215992435972,2.813443198487194
384,4,5.749240460705204,3,0.9067215992435972,2.813443198487194
384,5,4.684210481999336,3,0.9067215992435972,2.813443198487194
384,6,4.728252276924024,3,0.9067215992435972,2.813443198487194
384,7,6.462789246664026,3,0.9067215992435972,2.813443198487194
384,8,7.065800317001545,3,0.9067215992435972,2.813443198487194
385,1,-0.6650506767156599,3,2.1032552012259096,0.0
385,2,1.4106248209888541,3,2.1032552012259096,0.0
385,3,5.039636701659423,3,2.1032552012259096,5.206510402451819
385,4,6.70300968413083,3,2.1032552012259096,5.206510402451819
385,5,6.957814047962106,3,2.1032552012259096,5.206510402451819
385,6,5.833128124662397,3,2.1032552012259096,5.206510402451819
385,7,6.570813893129968,3,2.1032552012259096,5.206510402451819
385,8,8.401755093047111,3,2.1032552012259096,5.206510402451819
386,1,-0.3150193209107375,3,1.3038205381282821,0.0
386,2,-1.2169495076988905,3,1.3038205381282821,0.0
386,3,0.5857869315142303,3,1.3038205381282821,3.6076410762565643
386,4,-0.2990663084604748,3,1.3038205381282821,3.6076410762565643
386,5,4.044475349663243,3,1.3038205381282821,3.6076410762565643
386,6,3.715208273730664,3,1.3038205381282821,3.6076410762565643
386,7,5.452687726169232,3,1.3038205381282821,3.6076410762565643
386,8,3.9307038359474213,3,1.3038205381282821,3.6076410762565643
387,1,-2.2370379071856368,3,1.6590531687420103,0.0
387,2,-1.2410769420163006,3,1.6590531687420103,0.0
387,3,2.2833922942333755,3,1.6590531687420103,4.3181063374840205
387,4,2.804770362208792,3,1.6590531687420103,4.3181063374840205
387,5,3.7561187635382476,3,1.6590531687420103,4.3181063374840205
387,6,4.773532279000186,3,1.6590531687420103,4.3181063374840205
387,7,4.716521927927946,3,1.6590531687420103,4.3181063374840205
387,8,6.204852270199344,3,1.6590531687420103,4.3181063374840205
388,1,1.344554577295424,3,2.0967181350319772,0.0
388,2,0.9780945610993443,3,2.0967181350319772,0.0
388,3,9.97690140473959,3,2.0967181350319772,5.1934362700639545
388,4,7.8952923000839625,3,2.0967181350319772,5.1934362700639545
388,5,8.43148395290866,3,2.0967181350319772,5.1934362700639545
388,6,9.434122715554224,3,2.0967181350319772,5.1934362700639545
388,7,10.067107146280389,3,2.0967181350319772,5.1934362700639545
388,8,10.113242394138126,3,2.0967181350319772,5.1934362700639545
389,1,-0.07083407712043582,3,2.0611531093526843,0.0
389,2,0.40683758840039924,3,2.0611531093526843,0.0
389,3,6.243725365554749,3,2.0611531093526843,5.1223062187053685
389,4,4.211418579546626,3,2.0611531093526843,5.1223062187053685
389,5,8.949782345541792,3,2.0611531093526843,5.1223062187053685
389,6,7.421617724999384,3,2.0611531093526843,5.1223062187053685
389,7,8.649528657980927,3,2.0611531093526843,5.1223062187053685
389,8,7.190804696999917,3,2.0611531093526843,5.1223062187053685
390,1,-1.1631780605615836,3,2.2995019465012483,0.0
390,2,-0.8644936656327478,3,2.2995019465012483,0.0
390,3,7.376549858198708,3,2.2995019465012483,5.599003893002497
390,4,5.821012486854281,3,2.2995019465012483,5.599003893002497
390,5,7.664906080630255,3,2.2995019465012483,5.599003893002497
390,6,6.756405641016968,3,2.2995019465012483,5.599003893002497
390,7,7.454207154036219,3,2.2995019465012483,5.599003893002497
390,8,8.161275928489477,3,2.2995019465012483,5.599003893002497
391,1,1.8008563802756075,3,1.5695002518191021,0.0
391,2,-0.8728414055838114,3,1.5695002518191021,0.0
391,3,4.3403482018100785,3,1.5695002518191021,4.139000503638204
391,4,4.208706591394694,3,1.5695002518191021,4.139000503638204
391,5,5.568509637323061,3,1.5695002518191021,4.139000503638204
391,6,6.344411705892404,3,1.5695002518191021,4.139000503638204
391,7,6.041530502994123,3,1.5695002518191021,4.139000503638204
391,8,7.421864010469842,3,1.5695002518191021,4.139000503638204
392,1,0.07515002489784006,3,1.3342253269382394,0.0
392,2,1.5718757820635738,3,1.3342253269382394,0.0
392,3,7.958735559617935,3,1.3342253269382394,3.6684506538764787
392,4,7.6619032299888366,3,1.3342253269382394,3.6684506538764787
392,5,7.945782831880262,3,1.3342253269382394,3.6684506538764787
392,6,7.255536603428618,3,1.3342253269382394,3.6684506538764787
392,7,7.2222302006630095,3,1.3342253269382394,3.6684506538764787
392,8,8.119159084173452,3,1.3342253269382394,3.6684506538764787
393,1,0.8175180591567814,3,1.5842971881043773,0.0
393,2,2.2289046657794644,3,1.5842971881043773,0.0
393,3,6.931689679396872,3,1.5842971881043773,4.1685943762087545
393,4,7.159934624744883,3,1.5842971881043773,4.1685943762087545
393,5,6.291765398193607,3,1.5842971881043773,4.1685943762087545
393,6,7.553872094665539,3,1.5842971881043773,4.1685943762087545
393,7,7.707979732224305,3,1.5842971881043773,4.1685943762087545
393,8,8.3281324987668,3,1.5842971881043773,4.1685943762087545
394,1,1.2250180236778783,3,0.7091648868192093,0.0
394,2,-2.074110110285547,3,0.7091648868192093,0.0
394,3,2.371543084434223,3,0.7091648868192093,2.4183297736384186
394,4,4.31796880755264,3,0.7091648868192093,2.4183297736384186
394,5,2.1403284053229457,3,0.7091648868192093,2.4183297736384186
394,6,3.4624724750902334,3,0.7091648868192093,2.4183297736384186
394,7,4.0771814027888444,3,0.7091648868192093,2.4183297736384186
394,8,4.8829301783025,3,0.7091648868192093,2.4183297736384186
395,1,1.3566287516916822,3,0.7996699201962925,0.0
395,2,4.047871971635939,3,0.7996699201962925,0.0
395,3,7.218213034203629,3,0.7996699201962925,2.599339840392585
395,4,7.560301076708432,3,0.7996699201962925,2.599339840392585
395,5,6.681552077399402,3,0.7996699201962925,2.599339840392585
395,6,8.138436542477779,3,0.7996699201962925,2.599339840392585
395,7,7.652485512121396,3,0.7996699201962925,2.599339840392585
395,8,8.719329090918972,3,0.7996699201962925,2.599339840392585
396,1,5.811838933134142,3,0.8509943359599084,0.0
396,2,4.25406638355952,3,0.8509943359599084,0.0
396,3,6.1728331018959075,3,0.8509943359599084,2.7019886719198167
396,4,8.040695018546995,3,0.8509943359599084,2.7019886719198167
396,5,7.008563751819771,3,0.8509943359599084,2.7019886719198167
396,6,7.661349285368069,3,0.8509943359599084,2.7019886719198167
396,7,8.319236541934291,3,0.8509943359599084,2.7019886719198167
396,8,9.416050225687398,3,0.8509943359599084,2.7019886719198167
397,1,2.426082306234908,3,1.0013775341289601,0.0
397,2,2.5675115086625455,3,1.0013775341289601,0.0
397,3,6.014863707150955,3,1.0013775341289601,3.0027550682579203
397,4,4.892943813313084,3,1.0013775341289601,3.0027550682579203
397,5,5.950554023467978,3,1.0013775341289601,3.0027550682579203
397,6,7.263869485786815,3,1.0013775341289601,3.0027550682579203
397,7,6.863548393515213,3,1.0013775341289601,3.0027550682579203
397,8,7.713501938602528,3,1.0013775341289601,3.0027550682579203
398,1,2.88868571521813,3,2.0135253945275378,0.0
398,2,2.5985543414868784,3,2.0135253945275378,0.0
398,3,8.700437400845281,3,2.0135253945275378,5.0270507890550755
398,4,10.567106267762824,3,2.0135253945275378,5.0270507890550755
398,5,9.302519012756257,3,2.0135253945275378,5.0270507890550755
398,6,11.15371562146246,3,2.0135253945275378,5.0270507890550755
398,7,11.033747879050614,3,2.0135253945275378,5.0270507890550755
398,8,9.50713581825649,3,2.0135253945275378,5.0270507890550755
399,1,1.881782964364098,3,1.0483950514094127,0.0
399,2,2.650324110557726,3,1.0483950514094127,0.0
399,3,6.225875179513665,3,1.0483950514094127,3.0967901028188254
399,4,7.490420350339633,3,1.0483950514094127,3.0967901028188254
399,5,8.69535414452827,3,1.0483950514094127,3.0967901028188254
399,6,9.835868513151171,3,1.0483950514094127,3.0967901028188254
